2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-61846-1458-6, dataForwardedTime:2026-07-13 13:57:52.532, dataReceiveTime:2026-07-13 13:57:52.532, brokerTimeStamp:1783951072532, latency=0
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-56170-45910-17, dataForwardedTime:2026-07-13 13:57:52.642, dataReceiveTime:2026-07-13 13:57:52.643, brokerTimeStamp:1783951072643, latency=1
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 192.168.50.6-4.2.2.4-57787-53-17, dataForwardedTime:2026-07-13 13:57:52.654, dataReceiveTime:2026-07-13 13:57:52.655, brokerTimeStamp:1783951072655, latency=1
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.217.2.164-192.168.50.8-443-61833-6, dataForwardedTime:2026-07-13 13:57:52.662, dataReceiveTime:2026-07-13 13:57:52.669, brokerTimeStamp:1783951072669, latency=7
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-635-36761-17, dataForwardedTime:2026-07-13 13:57:52.672, dataReceiveTime:2026-07-13 13:57:52.674, brokerTimeStamp:1783951072674, latency=2
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-36578-28456-6, dataForwardedTime:2026-07-13 13:57:52.692, dataReceiveTime:2026-07-13 13:57:52.692, brokerTimeStamp:1783951072692, latency=0
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-813-32122-17, dataForwardedTime:2026-07-13 13:57:52.692, dataReceiveTime:2026-07-13 13:57:52.692, brokerTimeStamp:1783951072692, latency=0
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-815-52624-17, dataForwardedTime:2026-07-13 13:57:52.702, dataReceiveTime:2026-07-13 13:57:52.704, brokerTimeStamp:1783951072704, latency=2
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-57981-30916-6, dataForwardedTime:2026-07-13 13:57:52.712, dataReceiveTime:2026-07-13 13:57:52.712, brokerTimeStamp:1783951072712, latency=0
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.217.3.106-192.168.50.8-443-59860-6, dataForwardedTime:2026-07-13 13:57:52.731, dataReceiveTime:2026-07-13 13:57:52.755, brokerTimeStamp:1783951072755, latency=24
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-25251-11083-6, dataForwardedTime:2026-07-13 13:57:52.732, dataReceiveTime:2026-07-13 13:57:52.755, brokerTimeStamp:1783951072755, latency=23
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-27757-36392-6, dataForwardedTime:2026-07-13 13:57:52.742, dataReceiveTime:2026-07-13 13:57:52.756, brokerTimeStamp:1783951072756, latency=14
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-680-12927-17, dataForwardedTime:2026-07-13 13:57:52.752, dataReceiveTime:2026-07-13 13:57:52.757, brokerTimeStamp:1783951072757, latency=5
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-25604-25604-6, dataForwardedTime:2026-07-13 13:57:52.766, dataReceiveTime:2026-07-13 13:57:52.769, brokerTimeStamp:1783951072769, latency=3
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-643-2446-17, dataForwardedTime:2026-07-13 13:57:52.772, dataReceiveTime:2026-07-13 13:57:52.773, brokerTimeStamp:1783951072773, latency=1
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-44660-34818-17, dataForwardedTime:2026-07-13 13:57:52.786, dataReceiveTime:2026-07-13 13:57:52.788, brokerTimeStamp:1783951072788, latency=2
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-61559-25572-6, dataForwardedTime:2026-07-13 13:57:52.792, dataReceiveTime:2026-07-13 13:57:52.796, brokerTimeStamp:1783951072796, latency=4
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-33533-30288-6, dataForwardedTime:2026-07-13 13:57:52.802, dataReceiveTime:2026-07-13 13:57:52.804, brokerTimeStamp:1783951072804, latency=2
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-900-23357-17, dataForwardedTime:2026-07-13 13:57:52.812, dataReceiveTime:2026-07-13 13:57:52.812, brokerTimeStamp:1783951072812, latency=0
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-58733-57889-17, dataForwardedTime:2026-07-13 13:57:52.822, dataReceiveTime:2026-07-13 13:57:52.823, brokerTimeStamp:1783951072823, latency=1
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-873-9111-17, dataForwardedTime:2026-07-13 13:57:52.832, dataReceiveTime:2026-07-13 13:57:52.834, brokerTimeStamp:1783951072834, latency=2
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.217.10.130-192.168.50.6-443-55805-6, dataForwardedTime:2026-07-13 13:57:52.842, dataReceiveTime:2026-07-13 13:57:52.845, brokerTimeStamp:1783951072845, latency=3
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-25015-25015-6, dataForwardedTime:2026-07-13 13:57:52.852, dataReceiveTime:2026-07-13 13:57:52.853, brokerTimeStamp:1783951072853, latency=1
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-50903-43864-17, dataForwardedTime:2026-07-13 13:57:52.862, dataReceiveTime:2026-07-13 13:57:52.865, brokerTimeStamp:1783951072865, latency=3
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-35621-18030-17, dataForwardedTime:2026-07-13 13:57:52.875, dataReceiveTime:2026-07-13 13:57:52.875, brokerTimeStamp:1783951072875, latency=0
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.217.10.67-192.168.50.9-443-43602-6, dataForwardedTime:2026-07-13 13:57:52.882, dataReceiveTime:2026-07-13 13:57:52.883, brokerTimeStamp:1783951072883, latency=1
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 192.168.50.9-104.16.12.243-45400-443-6, dataForwardedTime:2026-07-13 13:57:52.894, dataReceiveTime:2026-07-13 13:57:52.895, brokerTimeStamp:1783951072895, latency=1
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-900-18204-17, dataForwardedTime:2026-07-13 13:57:52.902, dataReceiveTime:2026-07-13 13:57:52.915, brokerTimeStamp:1783951072915, latency=13
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-771-52696-17, dataForwardedTime:2026-07-13 13:57:52.914, dataReceiveTime:2026-07-13 13:57:52.915, brokerTimeStamp:1783951072915, latency=1
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-57373-58908-17, dataForwardedTime:2026-07-13 13:57:52.923, dataReceiveTime:2026-07-13 13:57:52.923, brokerTimeStamp:1783951072923, latency=0
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 192.168.50.6-8.8.8.8-51096-53-17, dataForwardedTime:2026-07-13 13:57:52.932, dataReceiveTime:2026-07-13 13:57:52.933, brokerTimeStamp:1783951072933, latency=1
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-636-24931-17, dataForwardedTime:2026-07-13 13:57:52.942, dataReceiveTime:2026-07-13 13:57:52.948, brokerTimeStamp:1783951072948, latency=6
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-47859-33113-17, dataForwardedTime:2026-07-13 13:57:52.952, dataReceiveTime:2026-07-13 13:57:52.957, brokerTimeStamp:1783951072957, latency=5
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-722-23027-17, dataForwardedTime:2026-07-13 13:57:52.962, dataReceiveTime:2026-07-13 13:57:52.967, brokerTimeStamp:1783951072967, latency=5
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-830-41572-17, dataForwardedTime:2026-07-13 13:57:52.972, dataReceiveTime:2026-07-13 13:57:52.975, brokerTimeStamp:1783951072975, latency=3
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-25361-32015-6, dataForwardedTime:2026-07-13 13:57:52.982, dataReceiveTime:2026-07-13 13:57:52.985, brokerTimeStamp:1783951072985, latency=3
2026-07-13 20:57:52 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-54772-33695-17, dataForwardedTime:2026-07-13 13:57:52.994, dataReceiveTime:2026-07-13 13:57:52.994, brokerTimeStamp:1783951072994, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-12865-44700-6, dataForwardedTime:2026-07-13 13:57:53.002, dataReceiveTime:2026-07-13 13:57:53.007, brokerTimeStamp:1783951073007, latency=5
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-878-61776-17, dataForwardedTime:2026-07-13 13:57:53.014, dataReceiveTime:2026-07-13 13:57:53.015, brokerTimeStamp:1783951073015, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-43702-61186-6, dataForwardedTime:2026-07-13 13:57:53.022, dataReceiveTime:2026-07-13 13:57:53.022, brokerTimeStamp:1783951073022, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-40920-4227-6, dataForwardedTime:2026-07-13 13:57:53.032, dataReceiveTime:2026-07-13 13:57:53.032, brokerTimeStamp:1783951073032, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-900-23362-17, dataForwardedTime:2026-07-13 13:57:53.042, dataReceiveTime:2026-07-13 13:57:53.046, brokerTimeStamp:1783951073046, latency=4
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-7337-7337-6, dataForwardedTime:2026-07-13 13:57:53.052, dataReceiveTime:2026-07-13 13:57:53.053, brokerTimeStamp:1783951073053, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-54371-8109-17, dataForwardedTime:2026-07-13 13:57:53.062, dataReceiveTime:2026-07-13 13:57:53.063, brokerTimeStamp:1783951073063, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-36466-8818-17, dataForwardedTime:2026-07-13 13:57:53.072, dataReceiveTime:2026-07-13 13:57:53.076, brokerTimeStamp:1783951073076, latency=4
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-885-54926-17, dataForwardedTime:2026-07-13 13:57:53.082, dataReceiveTime:2026-07-13 13:57:53.084, brokerTimeStamp:1783951073084, latency=2
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-823-38066-17, dataForwardedTime:2026-07-13 13:57:53.092, dataReceiveTime:2026-07-13 13:57:53.094, brokerTimeStamp:1783951073094, latency=2
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.217.2.162-192.168.50.9-443-59896-6, dataForwardedTime:2026-07-13 13:57:53.106, dataReceiveTime:2026-07-13 13:57:53.108, brokerTimeStamp:1783951073108, latency=2
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 192.168.50.9-23.192.125.80-57308-80-6, dataForwardedTime:2026-07-13 13:57:53.112, dataReceiveTime:2026-07-13 13:57:53.112, brokerTimeStamp:1783951073112, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-40778-3520-17, dataForwardedTime:2026-07-13 13:57:53.122, dataReceiveTime:2026-07-13 13:57:53.132, brokerTimeStamp:1783951073132, latency=10
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-56047-22042-17, dataForwardedTime:2026-07-13 13:57:53.132, dataReceiveTime:2026-07-13 13:57:53.140, brokerTimeStamp:1783951073140, latency=8
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-33167-40162-17, dataForwardedTime:2026-07-13 13:57:53.142, dataReceiveTime:2026-07-13 13:57:53.143, brokerTimeStamp:1783951073143, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-47709-38701-6, dataForwardedTime:2026-07-13 13:57:53.153, dataReceiveTime:2026-07-13 13:57:53.154, brokerTimeStamp:1783951073154, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-55391-50484-17, dataForwardedTime:2026-07-13 13:57:53.162, dataReceiveTime:2026-07-13 13:57:53.173, brokerTimeStamp:1783951073173, latency=11
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-40871-42273-17, dataForwardedTime:2026-07-13 13:57:53.172, dataReceiveTime:2026-07-13 13:57:53.183, brokerTimeStamp:1783951073183, latency=11
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-62652-19756-6, dataForwardedTime:2026-07-13 13:57:53.182, dataReceiveTime:2026-07-13 13:57:53.185, brokerTimeStamp:1783951073185, latency=3
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-757-3578-17, dataForwardedTime:2026-07-13 13:57:53.192, dataReceiveTime:2026-07-13 13:57:53.193, brokerTimeStamp:1783951073193, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-831-38304-17, dataForwardedTime:2026-07-13 13:57:53.202, dataReceiveTime:2026-07-13 13:57:53.205, brokerTimeStamp:1783951073205, latency=3
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-38838-59009-17, dataForwardedTime:2026-07-13 13:57:53.219, dataReceiveTime:2026-07-13 13:57:53.223, brokerTimeStamp:1783951073223, latency=4
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-48356-50122-17, dataForwardedTime:2026-07-13 13:57:53.222, dataReceiveTime:2026-07-13 13:57:53.223, brokerTimeStamp:1783951073223, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-828-52934-17, dataForwardedTime:2026-07-13 13:57:53.234, dataReceiveTime:2026-07-13 13:57:53.234, brokerTimeStamp:1783951073234, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-45915-45915-6, dataForwardedTime:2026-07-13 13:57:53.242, dataReceiveTime:2026-07-13 13:57:53.243, brokerTimeStamp:1783951073243, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-45835-6317-17, dataForwardedTime:2026-07-13 13:57:53.252, dataReceiveTime:2026-07-13 13:57:53.252, brokerTimeStamp:1783951073252, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-796-57089-17, dataForwardedTime:2026-07-13 13:57:53.262, dataReceiveTime:2026-07-13 13:57:53.262, brokerTimeStamp:1783951073262, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-900-43148-17, dataForwardedTime:2026-07-13 13:57:53.272, dataReceiveTime:2026-07-13 13:57:53.273, brokerTimeStamp:1783951073273, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-35949-43340-17, dataForwardedTime:2026-07-13 13:57:53.282, dataReceiveTime:2026-07-13 13:57:53.282, brokerTimeStamp:1783951073282, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-46891-18106-17, dataForwardedTime:2026-07-13 13:57:53.292, dataReceiveTime:2026-07-13 13:57:53.293, brokerTimeStamp:1783951073293, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 192.168.50.6-4.2.2.4-60469-53-17, dataForwardedTime:2026-07-13 13:57:53.302, dataReceiveTime:2026-07-13 13:57:53.304, brokerTimeStamp:1783951073304, latency=2
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-14252-14252-6, dataForwardedTime:2026-07-13 13:57:53.312, dataReceiveTime:2026-07-13 13:57:53.318, brokerTimeStamp:1783951073318, latency=6
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-971-30285-17, dataForwardedTime:2026-07-13 13:57:53.322, dataReceiveTime:2026-07-13 13:57:53.322, brokerTimeStamp:1783951073322, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-49278-9355-17, dataForwardedTime:2026-07-13 13:57:53.332, dataReceiveTime:2026-07-13 13:57:53.332, brokerTimeStamp:1783951073332, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-64632-14176-6, dataForwardedTime:2026-07-13 13:57:53.342, dataReceiveTime:2026-07-13 13:57:53.343, brokerTimeStamp:1783951073343, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-35777-33576-6, dataForwardedTime:2026-07-13 13:57:53.352, dataReceiveTime:2026-07-13 13:57:53.353, brokerTimeStamp:1783951073353, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-17622-32246-6, dataForwardedTime:2026-07-13 13:57:53.362, dataReceiveTime:2026-07-13 13:57:53.363, brokerTimeStamp:1783951073363, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-57469-11113-17, dataForwardedTime:2026-07-13 13:57:53.372, dataReceiveTime:2026-07-13 13:57:53.372, brokerTimeStamp:1783951073372, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-900-63278-17, dataForwardedTime:2026-07-13 13:57:53.382, dataReceiveTime:2026-07-13 13:57:53.382, brokerTimeStamp:1783951073382, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-18373-53085-6, dataForwardedTime:2026-07-13 13:57:53.392, dataReceiveTime:2026-07-13 13:57:53.393, brokerTimeStamp:1783951073393, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-810-26843-17, dataForwardedTime:2026-07-13 13:57:53.402, dataReceiveTime:2026-07-13 13:57:53.402, brokerTimeStamp:1783951073402, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-33250-41222-17, dataForwardedTime:2026-07-13 13:57:53.412, dataReceiveTime:2026-07-13 13:57:53.413, brokerTimeStamp:1783951073413, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-39748-59043-17, dataForwardedTime:2026-07-13 13:57:53.422, dataReceiveTime:2026-07-13 13:57:53.423, brokerTimeStamp:1783951073423, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-42535-63114-17, dataForwardedTime:2026-07-13 13:57:53.432, dataReceiveTime:2026-07-13 13:57:53.432, brokerTimeStamp:1783951073432, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-702-12128-17, dataForwardedTime:2026-07-13 13:57:53.442, dataReceiveTime:2026-07-13 13:57:53.443, brokerTimeStamp:1783951073443, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 192.168.50.8-74.208.236.171-61737-80-6, dataForwardedTime:2026-07-13 13:57:53.452, dataReceiveTime:2026-07-13 13:57:53.452, brokerTimeStamp:1783951073452, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.217.9.234-192.168.50.8-443-61332-6, dataForwardedTime:2026-07-13 13:57:53.462, dataReceiveTime:2026-07-13 13:57:53.462, brokerTimeStamp:1783951073462, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-31369-2807-6, dataForwardedTime:2026-07-13 13:57:53.472, dataReceiveTime:2026-07-13 13:57:53.473, brokerTimeStamp:1783951073473, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-27086-23890-6, dataForwardedTime:2026-07-13 13:57:53.482, dataReceiveTime:2026-07-13 13:57:53.482, brokerTimeStamp:1783951073482, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-16010-16010-6, dataForwardedTime:2026-07-13 13:57:53.492, dataReceiveTime:2026-07-13 13:57:53.492, brokerTimeStamp:1783951073492, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-59729-39377-17, dataForwardedTime:2026-07-13 13:57:53.502, dataReceiveTime:2026-07-13 13:57:53.502, brokerTimeStamp:1783951073502, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-827-19179-17, dataForwardedTime:2026-07-13 13:57:53.512, dataReceiveTime:2026-07-13 13:57:53.514, brokerTimeStamp:1783951073514, latency=2
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-49710-3674-17, dataForwardedTime:2026-07-13 13:57:53.522, dataReceiveTime:2026-07-13 13:57:53.522, brokerTimeStamp:1783951073522, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-58000-65318-6, dataForwardedTime:2026-07-13 13:57:53.532, dataReceiveTime:2026-07-13 13:57:53.533, brokerTimeStamp:1783951073533, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-42857-46483-6, dataForwardedTime:2026-07-13 13:57:53.542, dataReceiveTime:2026-07-13 13:57:53.542, brokerTimeStamp:1783951073542, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.217.9.226-192.168.50.6-443-56658-6, dataForwardedTime:2026-07-13 13:57:53.552, dataReceiveTime:2026-07-13 13:57:53.552, brokerTimeStamp:1783951073552, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-57829-36607-17, dataForwardedTime:2026-07-13 13:57:53.562, dataReceiveTime:2026-07-13 13:57:53.563, brokerTimeStamp:1783951073563, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-897-47070-17, dataForwardedTime:2026-07-13 13:57:53.572, dataReceiveTime:2026-07-13 13:57:53.572, brokerTimeStamp:1783951073572, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-60177-60177-6, dataForwardedTime:2026-07-13 13:57:53.582, dataReceiveTime:2026-07-13 13:57:53.583, brokerTimeStamp:1783951073583, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-647-43351-17, dataForwardedTime:2026-07-13 13:57:53.592, dataReceiveTime:2026-07-13 13:57:53.592, brokerTimeStamp:1783951073592, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-762-43596-17, dataForwardedTime:2026-07-13 13:57:53.602, dataReceiveTime:2026-07-13 13:57:53.602, brokerTimeStamp:1783951073602, latency=0
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-55593-43273-17, dataForwardedTime:2026-07-13 13:57:53.612, dataReceiveTime:2026-07-13 13:57:53.613, brokerTimeStamp:1783951073613, latency=1
2026-07-13 20:57:53 [Producer-1] Data Sent with Flow ID: 172.16.0.5-192.168.50.4-41398-1834-17, dataForwardedTime:2026-07-13 13:57:53.622, dataReceiveTime:2026-07-13 13:57:53.622, brokerTimeStamp:1783951073622, latency=0
